task_id,province,area_code,area_name,level,kind,task_status,query,evidence_url,note
police-130525,河北,130525,隆尧县,county,police,pending_discovery,河北 隆尧县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-130528,河北,130528,宁晋县,county,police,pending_discovery,河北 宁晋县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-130529,河北,130529,巨鹿县,county,police,pending_discovery,河北 巨鹿县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-130530,河北,130530,新河县,county,police,pending_discovery,河北 新河县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-130531,河北,130531,广宗县,county,police,pending_discovery,河北 广宗县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-130532,河北,130532,平乡县,county,police,pending_discovery,河北 平乡县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-130533,河北,130533,威县,county,police,pending_discovery,河北 威县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-130534,河北,130534,清河县,county,police,pending_discovery,河北 清河县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-130535,河北,130535,临西县,county,police,pending_discovery,河北 临西县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-130581,河北,130581,南宫市,county,police,pending_discovery,河北 南宫市 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-130582,河北,130582,沙河市,county,police,pending_discovery,河北 沙河市 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-130600,河北,130600,保定市,prefecture,police,pending_discovery,河北 保定市 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-130602,河北,130602,竞秀区,county,police,pending_discovery,河北 竞秀区 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-130606,河北,130606,莲池区,county,police,pending_discovery,河北 莲池区 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-130607,河北,130607,满城区,county,police,pending_discovery,河北 满城区 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-130608,河北,130608,清苑区,county,police,pending_discovery,河北 清苑区 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-130609,河北,130609,徐水区,county,police,pending_discovery,河北 徐水区 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-130623,河北,130623,涞水县,county,police,pending_discovery,河北 涞水县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-130624,河北,130624,阜平县,county,police,pending_discovery,河北 阜平县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-130626,河北,130626,定兴县,county,police,pending_discovery,河北 定兴县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-130627,河北,130627,唐县,county,police,pending_discovery,河北 唐县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-130628,河北,130628,高阳县,county,police,pending_discovery,河北 高阳县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-130629,河北,130629,容城县,county,police,pending_discovery,河北 容城县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-130630,河北,130630,涞源县,county,police,pending_discovery,河北 涞源县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-130631,河北,130631,望都县,county,police,pending_discovery,河北 望都县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-130632,河北,130632,安新县,county,police,pending_discovery,河北 安新县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-130633,河北,130633,易县,county,police,pending_discovery,河北 易县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-130634,河北,130634,曲阳县,county,police,pending_discovery,河北 曲阳县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-130635,河北,130635,蠡县,county,police,pending_discovery,河北 蠡县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-130636,河北,130636,顺平县,county,police,pending_discovery,河北 顺平县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-130637,河北,130637,博野县,county,police,pending_discovery,河北 博野县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-130638,河北,130638,雄县,county,police,pending_discovery,河北 雄县 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-130681,河北,130681,涿州市,county,police,pending_discovery,河北 涿州市 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-130682,河北,130682,定州市,county,police,pending_discovery,河北 定州市 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-130683,河北,130683,安国市,county,police,pending_discovery,河北 安国市 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-130684,河北,130684,高碑店市,county,police,pending_discovery,河北 高碑店市 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-130700,河北,130700,张家口市,prefecture,police,pending_discovery,河北 张家口市 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-130702,河北,130702,桥东区,county,police,pending_discovery,河北 桥东区 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-130703,河北,130703,桥西区,county,police,pending_discovery,河北 桥西区 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-130705,河北,130705,宣化区,county,police,pending_discovery,河北 宣化区 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-130706,河北,130706,下花园区,county,police,pending_discovery,河北 下花园区 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
police-130708,河北,130708,万全区,county,police,pending_discovery,河北 万全区 公安局 公安分局 政府信息公开 官方网站,https://www.mca.gov.cn/mzsj/xzqh/2025/202401xzqh.html,行政区划覆盖任务，不是已确认公安机构；区划变更及一对多机构关系须核实
